length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolon,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,suspicious_tld,statistical_report,nb_hyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,sfh,iframe,popup_window,safe_anchor,onmouseover,right_click,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status
46,17,0,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,1,0,1,1,1,1,1,0.021739130434782608,0.058823529411764705,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
51,22,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,1,1,1,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
25,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,1,1,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
37,24,0,2,0,0,0,0,0,1,2,0,0,3,0,1,0,0,1,0,0,1,1,1,1,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
52,16,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,1,1,1,1,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,1,1,1,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,1,1,1,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
34,13,0,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,1,1,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
56,17,0,4,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,1,1,1,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
32,12,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,1,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
26,17,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
77,23,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,1,1,0,0.2987012987012987,0.0,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
57,21,0,2,1,0,0,0,0,0,0,1,0,4,0,1,0,0,1,0,0,0,1,1,0,0.17543859649122806,0.0,0,0,0,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
59,41,0,4,3,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,0,0.05084745762711865,0.07317073170731707,0,0,1,0,1,3,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
102,15,0,1,1,0,0,0,0,0,0,0,0,9,0,1,0,0,1,0,0,1,1,1,0,0.22549019607843138,0.0,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
39,13,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,1,1,0,0.07692307692307693,0.23076923076923078,0,0,0,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
35,23,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,1,1,1,1,1,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,1,1,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
30,23,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,1,1,0,0.1,0.13043478260869565,0,0,0,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
101,24,0,2,10,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,1,1,1,1,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
30,23,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0.0,0.0,0,0,0,0,1,2,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
44,35,0,4,2,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,1,0.13636363636363635,0.17142857142857143,0,0,1,0,1,3,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
39,22,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,1,1,1,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
90,23,0,3,5,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,0,0.05555555555555555,0.0,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
34,15,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
36,11,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,1,1,0,0.19444444444444445,0.2727272727272727,0,0,0,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
37,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,1,1,1,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
39,17,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,1,1,1,1,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
42,33,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,1,1,0.0,0.0,0,0,0,1,1,3,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
48,20,0,2,0,0,1,0,0,1,0,0,0,5,0,1,0,0,1,0,1,0,1,1,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
75,12,0,2,1,1,2,0,0,1,3,0,0,8,0,1,0,0,1,0,0,1,1,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
50,20,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,1,0,1,1,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
92,17,0,3,3,0,0,0,0,0,0,0,0,8,0,1,0,0,1,0,0,1,1,1,0,0.03260869565217391,0.17647058823529413,0,0,0,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
31,24,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,1,1,0,0.03225806451612903,0.041666666666666664,0,0,0,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
25,18,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
41,33,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,1,1,0,0.0,0.0,0,0,1,0,1,2,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
22,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,1,1,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
76,15,0,2,0,0,1,0,0,1,0,0,1,4,0,1,0,0,1,0,1,0,1,1,0,0.2631578947368421,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
40,14,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,1,1,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
51,32,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,1,0.058823529411764705,0.09375,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
60,14,0,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
33,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,1,1,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
131,23,0,2,1,0,1,1,0,2,0,0,1,4,0,1,0,0,1,0,0,1,1,1,1,0.17557251908396945,0.0,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
68,15,0,2,1,0,0,0,0,0,0,0,0,8,0,1,0,0,1,0,0,1,1,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
51,22,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,1,0,1,1,0,0.21568627450980393,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
45,17,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,1,1,1,1,0,0.06666666666666667,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
67,16,0,2,2,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,1,1,1,1,1,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,1,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
92,15,0,3,0,0,0,0,0,0,0,0,0,9,0,1,0,0,1,0,1,1,1,1,0,0.18478260869565216,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
34,27,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
54,13,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,1,1,1,1,0,0.09259259259259259,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
40,33,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
70,17,0,2,5,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,1,1,1,1,0,0.014285714285714285,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
18,4,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,1,0,0.05555555555555555,0.0,0,0,0,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
126,50,0,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,1,0,0,1,1,1,0,0.16666666666666666,0.0,0,0,1,1,1,3,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
24,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,1,1,0,0.0,0.0,0,0,0,0,1,2,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
54,15,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,1,1,1,1,0.24074074074074073,0.0,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
66,20,0,3,3,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,1,1,1,1,1,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,1,1,0.13636363636363635,0.23076923076923078,0,0,0,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
78,16,0,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,1,1,0,0.08974358974358974,0.0,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
98,16,0,3,1,1,1,0,0,1,0,0,0,7,0,1,0,0,1,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
44,14,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,1,1,0,0.1590909090909091,0.0,0,0,0,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
124,46,0,5,0,0,1,2,0,3,2,0,0,5,0,1,0,0,1,0,1,1,1,1,1,0.1935483870967742,0.0,0,0,1,1,1,4,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
45,16,0,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,1,0,0,0,1,1,1,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
48,28,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,1,0.0625,0.0,0,0,1,0,1,3,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
28,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
63,26,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,1,1,1,1,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
58,16,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,1,1,1,1,1,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
51,42,0,2,4,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,1,0.29411764705882354,0.35714285714285715,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
23,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,1,1,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
23,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,1,1,0,0.17391304347826086,0.26666666666666666,0,0,0,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
58,21,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,1,1,1,0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
54,11,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,1,1,1,1,0.14814814814814814,0.0,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
392,11,1,24,0,1,2,9,0,10,18,0,0,21,0,5,0,0,1,0,1,0,1,1,1,0.03826530612244898,0.7272727272727273,0,0,1,0,1,2,1,0,0,0,0,1399.0,1399.0,1399.0,1399.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
78,17,0,1,7,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,1,1,0,0.08974358974358974,0.0,0,0,0,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
57,17,0,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,1,1,1,1,1,0.03508771929824561,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
46,37,0,4,2,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,1,0.13043478260869565,0.16216216216216217,0,0,1,0,1,3,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
43,25,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,1,0.0,0.0,0,0,1,0,1,3,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
51,14,0,3,0,0,1,0,0,1,0,0,0,4,0,1,0,0,1,0,1,0,1,1,1,0.19607843137254902,0.0,0,0,0,0,1,2,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
53,20,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,1,1,0,0.05660377358490566,0.0,0,0,0,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
57,40,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,0,0.03508771929824561,0.05,0,0,0,0,1,3,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,1,1,1,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
46,14,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,1,1,0,0.043478260869565216,0.0,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
192,11,0,15,10,0,0,0,0,0,7,0,0,4,0,1,0,0,1,0,0,0,1,1,1,0.5520833333333334,0.0,0,0,0,1,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
18,9,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
33,24,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,1,1,1,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
28,21,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
77,47,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,1,1,1,1,1,0.0,0.0,0,0,1,0,1,2,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
64,16,0,3,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,0,1,0,1,1,1,0.03125,0.0625,0,0,0,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
